number,subject,light,location,time,exif,original_path,expert0_path,expert1_path,expert2_path,expert3_path,expert4_path
2420,nature,sun or sky,outdoors,day,Canon EOS 20D F/29.0 1/500 ISO400 8.2MP,/home/iacv3_1/fivek/original/2419.png,/home/iacv3_1/fivek/expert0/2419.png,/home/iacv3_1/fivek/expert1/2419.png,/home/iacv3_1/fivek/expert2/2419.png,/home/iacv3_1/fivek/expert3/2419.png,/home/iacv3_1/fivek/expert4/2419.png
2421,person(s),sun or sky,outdoors,day,Canon EOS 10D F/13.0 1/60 ISO100 6.3MP,/home/iacv3_1/fivek/original/2420.png,/home/iacv3_1/fivek/expert0/2420.png,/home/iacv3_1/fivek/expert1/2420.png,/home/iacv3_1/fivek/expert2/2420.png,/home/iacv3_1/fivek/expert3/2420.png,/home/iacv3_1/fivek/expert4/2420.png
2422,person(s),mixed,indoors,day,Canon EOS 10D F/4.5 1/60 ISO400 6.3MP,/home/iacv3_1/fivek/original/2421.png,/home/iacv3_1/fivek/expert0/2421.png,/home/iacv3_1/fivek/expert1/2421.png,/home/iacv3_1/fivek/expert2/2421.png,/home/iacv3_1/fivek/expert3/2421.png,/home/iacv3_1/fivek/expert4/2421.png
2423,nature,sun or sky,outdoors,day,Canon EOS 30D F/6.3 1/100 ISO100 8.2MP,/home/iacv3_1/fivek/original/2422.png,/home/iacv3_1/fivek/expert0/2422.png,/home/iacv3_1/fivek/expert1/2422.png,/home/iacv3_1/fivek/expert2/2422.png,/home/iacv3_1/fivek/expert3/2422.png,/home/iacv3_1/fivek/expert4/2422.png
2424,man-made object,artificial,indoors,unknown,Canon EOS 40D F/5.6 1/80 ISO400 10.1MP,/home/iacv3_1/fivek/original/2423.png,/home/iacv3_1/fivek/expert0/2423.png,/home/iacv3_1/fivek/expert1/2423.png,/home/iacv3_1/fivek/expert2/2423.png,/home/iacv3_1/fivek/expert3/2423.png,/home/iacv3_1/fivek/expert4/2423.png
2425,man-made object,sun or sky,outdoors,day,D-LUX 3 F/8.0 1/500 ISO400 8.5MP,/home/iacv3_1/fivek/original/2424.png,/home/iacv3_1/fivek/expert0/2424.png,/home/iacv3_1/fivek/expert1/2424.png,/home/iacv3_1/fivek/expert2/2424.png,/home/iacv3_1/fivek/expert3/2424.png,/home/iacv3_1/fivek/expert4/2424.png
2426,man-made object,sun or sky,outdoors,day,FinePixS2Pro 27mm F/5.6 1/125 ISO200 12.1MP,/home/iacv3_1/fivek/original/2425.png,/home/iacv3_1/fivek/expert0/2425.png,/home/iacv3_1/fivek/expert1/2425.png,/home/iacv3_1/fivek/expert2/2425.png,/home/iacv3_1/fivek/expert3/2425.png,/home/iacv3_1/fivek/expert4/2425.png
2427,nature,sun or sky,outdoors,day,Canon EOS 5D F/16.0 1/160 ISO400 12.7MP,/home/iacv3_1/fivek/original/2426.png,/home/iacv3_1/fivek/expert0/2426.png,/home/iacv3_1/fivek/expert1/2426.png,/home/iacv3_1/fivek/expert2/2426.png,/home/iacv3_1/fivek/expert3/2426.png,/home/iacv3_1/fivek/expert4/2426.png
2428,man-made object,sun or sky,outdoors,day,Canon EOS DIGITAL REBEL XSi F/5.6 1/80 ISO200 12.2MP,/home/iacv3_1/fivek/original/2427.png,/home/iacv3_1/fivek/expert0/2427.png,/home/iacv3_1/fivek/expert1/2427.png,/home/iacv3_1/fivek/expert2/2427.png,/home/iacv3_1/fivek/expert3/2427.png,/home/iacv3_1/fivek/expert4/2427.png
2429,nature,sun or sky,outdoors,dawn or dusk,NIKON D100 25mm F/8.0 1/250 ISO200 6.0MP,/home/iacv3_1/fivek/original/2428.png,/home/iacv3_1/fivek/expert0/2428.png,/home/iacv3_1/fivek/expert1/2428.png,/home/iacv3_1/fivek/expert2/2428.png,/home/iacv3_1/fivek/expert3/2428.png,/home/iacv3_1/fivek/expert4/2428.png
2430,nature,sun or sky,unknown,unknown,NIKON D700 50mm F/3.2 1/40 ISO250 12.1MP,/home/iacv3_1/fivek/original/2429.png,/home/iacv3_1/fivek/expert0/2429.png,/home/iacv3_1/fivek/expert1/2429.png,/home/iacv3_1/fivek/expert2/2429.png,/home/iacv3_1/fivek/expert3/2429.png,/home/iacv3_1/fivek/expert4/2429.png
2431,person(s),mixed,indoors,unknown,NIKON D700 50mm F/3.5 1/30 ISO200 12.1MP,/home/iacv3_1/fivek/original/2430.png,/home/iacv3_1/fivek/expert0/2430.png,/home/iacv3_1/fivek/expert1/2430.png,/home/iacv3_1/fivek/expert2/2430.png,/home/iacv3_1/fivek/expert3/2430.png,/home/iacv3_1/fivek/expert4/2430.png
2432,man-made object,sun or sky,outdoors,day,Canon EOS DIGITAL REBEL XSi F/5.6 1/200 ISO200 12.2MP,/home/iacv3_1/fivek/original/2431.png,/home/iacv3_1/fivek/expert0/2431.png,/home/iacv3_1/fivek/expert1/2431.png,/home/iacv3_1/fivek/expert2/2431.png,/home/iacv3_1/fivek/expert3/2431.png,/home/iacv3_1/fivek/expert4/2431.png
2433,nature,sun or sky,outdoors,day,NIKON D70s 75mm F/9.5 1/350 ISO200 6.0MP,/home/iacv3_1/fivek/original/2432.png,/home/iacv3_1/fivek/expert0/2432.png,/home/iacv3_1/fivek/expert1/2432.png,/home/iacv3_1/fivek/expert2/2432.png,/home/iacv3_1/fivek/expert3/2432.png,/home/iacv3_1/fivek/expert4/2432.png
2434,nature,mixed,unknown,unknown,NIKON D700 50mm F/7.1 1/200 ISO800 12.1MP,/home/iacv3_1/fivek/original/2433.png,/home/iacv3_1/fivek/expert0/2433.png,/home/iacv3_1/fivek/expert1/2433.png,/home/iacv3_1/fivek/expert2/2433.png,/home/iacv3_1/fivek/expert3/2433.png,/home/iacv3_1/fivek/expert4/2433.png
2435,man-made object,mixed,indoors,day,Canon EOS 5D F/5.0 1/60 ISO1600 12.7MP,/home/iacv3_1/fivek/original/2434.png,/home/iacv3_1/fivek/expert0/2434.png,/home/iacv3_1/fivek/expert1/2434.png,/home/iacv3_1/fivek/expert2/2434.png,/home/iacv3_1/fivek/expert3/2434.png,/home/iacv3_1/fivek/expert4/2434.png
2436,animal(s),sun or sky,outdoors,unknown,Canon EOS 40D F/5.6 1/160 ISO320 10.1MP,/home/iacv3_1/fivek/original/2435.png,/home/iacv3_1/fivek/expert0/2435.png,/home/iacv3_1/fivek/expert1/2435.png,/home/iacv3_1/fivek/expert2/2435.png,/home/iacv3_1/fivek/expert3/2435.png,/home/iacv3_1/fivek/expert4/2435.png
2437,person(s),sun or sky,outdoors,day,Canon EOS 40D F/2.8 1/200 ISO100 10.1MP,/home/iacv3_1/fivek/original/2436.png,/home/iacv3_1/fivek/expert0/2436.png,/home/iacv3_1/fivek/expert1/2436.png,/home/iacv3_1/fivek/expert2/2436.png,/home/iacv3_1/fivek/expert3/2436.png,/home/iacv3_1/fivek/expert4/2436.png
2438,man-made object,sun or sky,outdoors,day,Canon EOS 10D F/19.0 1/1000 ISO400 6.3MP,/home/iacv3_1/fivek/original/2437.png,/home/iacv3_1/fivek/expert0/2437.png,/home/iacv3_1/fivek/expert1/2437.png,/home/iacv3_1/fivek/expert2/2437.png,/home/iacv3_1/fivek/expert3/2437.png,/home/iacv3_1/fivek/expert4/2437.png
2439,nature,mixed,unknown,unknown,NIKON D700 50mm F/3.5 1/50 ISO1250 12.1MP,/home/iacv3_1/fivek/original/2438.png,/home/iacv3_1/fivek/expert0/2438.png,/home/iacv3_1/fivek/expert1/2438.png,/home/iacv3_1/fivek/expert2/2438.png,/home/iacv3_1/fivek/expert3/2438.png,/home/iacv3_1/fivek/expert4/2438.png
2440,nature,sun or sky,outdoors,day,Canon EOS DIGITAL REBEL XSi F/5.6 1/160 ISO100 12.2MP,/home/iacv3_1/fivek/original/2439.png,/home/iacv3_1/fivek/expert0/2439.png,/home/iacv3_1/fivek/expert1/2439.png,/home/iacv3_1/fivek/expert2/2439.png,/home/iacv3_1/fivek/expert3/2439.png,/home/iacv3_1/fivek/expert4/2439.png
2441,man-made object,sun or sky,outdoors,day,NIKON D700 50mm F/6.3 1/160 ISO400 12.1MP,/home/iacv3_1/fivek/original/2440.png,/home/iacv3_1/fivek/expert0/2440.png,/home/iacv3_1/fivek/expert1/2440.png,/home/iacv3_1/fivek/expert2/2440.png,/home/iacv3_1/fivek/expert3/2440.png,/home/iacv3_1/fivek/expert4/2440.png
2442,nature,sun or sky,outdoors,day,Canon EOS DIGITAL REBEL XSi F/11.0 1/100 ISO640 12.2MP,/home/iacv3_1/fivek/original/2441.png,/home/iacv3_1/fivek/expert0/2441.png,/home/iacv3_1/fivek/expert1/2441.png,/home/iacv3_1/fivek/expert2/2441.png,/home/iacv3_1/fivek/expert3/2441.png,/home/iacv3_1/fivek/expert4/2441.png
2443,man-made object,sun or sky,outdoors,unknown,Canon EOS 20D F/14.0 1/50 ISO100 8.2MP,/home/iacv3_1/fivek/original/2442.png,/home/iacv3_1/fivek/expert0/2442.png,/home/iacv3_1/fivek/expert1/2442.png,/home/iacv3_1/fivek/expert2/2442.png,/home/iacv3_1/fivek/expert3/2442.png,/home/iacv3_1/fivek/expert4/2442.png
2444,man-made object,sun or sky,outdoors,day,NIKON D700 26mm F/2.8 1/500 ISO640 12.1MP,/home/iacv3_1/fivek/original/2443.png,/home/iacv3_1/fivek/expert0/2443.png,/home/iacv3_1/fivek/expert1/2443.png,/home/iacv3_1/fivek/expert2/2443.png,/home/iacv3_1/fivek/expert3/2443.png,/home/iacv3_1/fivek/expert4/2443.png
2445,person(s),sun or sky,outdoors,day,Canon EOS-1Ds Mark II F/2.8 1/1000 ISO1000 16.6MP,/home/iacv3_1/fivek/original/2444.png,/home/iacv3_1/fivek/expert0/2444.png,/home/iacv3_1/fivek/expert1/2444.png,/home/iacv3_1/fivek/expert2/2444.png,/home/iacv3_1/fivek/expert3/2444.png,/home/iacv3_1/fivek/expert4/2444.png
2446,man-made object,sun or sky,outdoors,day,Canon EOS 20D F/8.0 1/320 ISO100 8.2MP,/home/iacv3_1/fivek/original/2445.png,/home/iacv3_1/fivek/expert0/2445.png,/home/iacv3_1/fivek/expert1/2445.png,/home/iacv3_1/fivek/expert2/2445.png,/home/iacv3_1/fivek/expert3/2445.png,/home/iacv3_1/fivek/expert4/2445.png
2447,nature,sun or sky,outdoors,day,NIKON D70s 27mm F/9.5 1/125 ISO200 6.0MP,/home/iacv3_1/fivek/original/2446.png,/home/iacv3_1/fivek/expert0/2446.png,/home/iacv3_1/fivek/expert1/2446.png,/home/iacv3_1/fivek/expert2/2446.png,/home/iacv3_1/fivek/expert3/2446.png,/home/iacv3_1/fivek/expert4/2446.png
2448,man-made object,sun or sky,outdoors,day,NIKON D70 36mm F/9.0 1/125 ISO200 6.0MP,/home/iacv3_1/fivek/original/2447.png,/home/iacv3_1/fivek/expert0/2447.png,/home/iacv3_1/fivek/expert1/2447.png,/home/iacv3_1/fivek/expert2/2447.png,/home/iacv3_1/fivek/expert3/2447.png,/home/iacv3_1/fivek/expert4/2447.png
2449,man-made object,sun or sky,outdoors,day,NIKON D700 44mm F/5.0 1/640 ISO200 12.1MP,/home/iacv3_1/fivek/original/2448.png,/home/iacv3_1/fivek/expert0/2448.png,/home/iacv3_1/fivek/expert1/2448.png,/home/iacv3_1/fivek/expert2/2448.png,/home/iacv3_1/fivek/expert3/2448.png,/home/iacv3_1/fivek/expert4/2448.png
2450,person(s),sun or sky,unknown,unknown,NIKON D700 62mm F/7.1 1/25 ISO400 12.1MP,/home/iacv3_1/fivek/original/2449.png,/home/iacv3_1/fivek/expert0/2449.png,/home/iacv3_1/fivek/expert1/2449.png,/home/iacv3_1/fivek/expert2/2449.png,/home/iacv3_1/fivek/expert3/2449.png,/home/iacv3_1/fivek/expert4/2449.png
2451,man-made object,sun or sky,outdoors,dawn or dusk,Canon EOS 5D F/1.4 1/60 ISO1600 12.7MP,/home/iacv3_1/fivek/original/2450.png,/home/iacv3_1/fivek/expert0/2450.png,/home/iacv3_1/fivek/expert1/2450.png,/home/iacv3_1/fivek/expert2/2450.png,/home/iacv3_1/fivek/expert3/2450.png,/home/iacv3_1/fivek/expert4/2450.png
2452,man-made object,sun or sky,outdoors,day,Canon EOS 5D F/11.0 1/250 ISO100 12.7MP,/home/iacv3_1/fivek/original/2451.png,/home/iacv3_1/fivek/expert0/2451.png,/home/iacv3_1/fivek/expert1/2451.png,/home/iacv3_1/fivek/expert2/2451.png,/home/iacv3_1/fivek/expert3/2451.png,/home/iacv3_1/fivek/expert4/2451.png
2453,man-made object,sun or sky,outdoors,day,Canon EOS-1D Mark II F/10.0 1/2000 ISO800 8.2MP,/home/iacv3_1/fivek/original/2452.png,/home/iacv3_1/fivek/expert0/2452.png,/home/iacv3_1/fivek/expert1/2452.png,/home/iacv3_1/fivek/expert2/2452.png,/home/iacv3_1/fivek/expert3/2452.png,/home/iacv3_1/fivek/expert4/2452.png
2454,man-made object,sun or sky,outdoors,day,Canon PowerShot G9 F/6.3 1/500 ISO80 12.0MP,/home/iacv3_1/fivek/original/2453.png,/home/iacv3_1/fivek/expert0/2453.png,/home/iacv3_1/fivek/expert1/2453.png,/home/iacv3_1/fivek/expert2/2453.png,/home/iacv3_1/fivek/expert3/2453.png,/home/iacv3_1/fivek/expert4/2453.png
2455,man-made object,sun or sky,outdoors,day,Canon EOS 20D F/5.0 1/500 ISO100 8.2MP,/home/iacv3_1/fivek/original/2454.png,/home/iacv3_1/fivek/expert0/2454.png,/home/iacv3_1/fivek/expert1/2454.png,/home/iacv3_1/fivek/expert2/2454.png,/home/iacv3_1/fivek/expert3/2454.png,/home/iacv3_1/fivek/expert4/2454.png
2456,nature,sun or sky,outdoors,day,Canon EOS DIGITAL REBEL XSi F/2.8 1/1000 ISO200 12.2MP,/home/iacv3_1/fivek/original/2455.png,/home/iacv3_1/fivek/expert0/2455.png,/home/iacv3_1/fivek/expert1/2455.png,/home/iacv3_1/fivek/expert2/2455.png,/home/iacv3_1/fivek/expert3/2455.png,/home/iacv3_1/fivek/expert4/2455.png
2457,nature,sun or sky,outdoors,dawn or dusk,Canon PowerShot S70 F/2.8 1/60 ISO100 7.1MP,/home/iacv3_1/fivek/original/2456.png,/home/iacv3_1/fivek/expert0/2456.png,/home/iacv3_1/fivek/expert1/2456.png,/home/iacv3_1/fivek/expert2/2456.png,/home/iacv3_1/fivek/expert3/2456.png,/home/iacv3_1/fivek/expert4/2456.png
2458,person(s),sun or sky,outdoors,day,NIKON D70s 75mm F/1.7 1/350 ISO200 6.0MP,/home/iacv3_1/fivek/original/2457.png,/home/iacv3_1/fivek/expert0/2457.png,/home/iacv3_1/fivek/expert1/2457.png,/home/iacv3_1/fivek/expert2/2457.png,/home/iacv3_1/fivek/expert3/2457.png,/home/iacv3_1/fivek/expert4/2457.png
2459,man-made object,artificial,outdoors,night,Canon EOS 5D F/4.0 1/13 ISO1600 12.7MP,/home/iacv3_1/fivek/original/2458.png,/home/iacv3_1/fivek/expert0/2458.png,/home/iacv3_1/fivek/expert1/2458.png,/home/iacv3_1/fivek/expert2/2458.png,/home/iacv3_1/fivek/expert3/2458.png,/home/iacv3_1/fivek/expert4/2458.png
2460,man-made object,mixed,outdoors,night,NIKON D700 24mm F/2.8 1/15 ISO6400 12.1MP,/home/iacv3_1/fivek/original/2459.png,/home/iacv3_1/fivek/expert0/2459.png,/home/iacv3_1/fivek/expert1/2459.png,/home/iacv3_1/fivek/expert2/2459.png,/home/iacv3_1/fivek/expert3/2459.png,/home/iacv3_1/fivek/expert4/2459.png
2461,animal(s),sun or sky,outdoors,day,NIKON D700 160mm F/2.8 1/2500 ISO400 12.1MP,/home/iacv3_1/fivek/original/2460.png,/home/iacv3_1/fivek/expert0/2460.png,/home/iacv3_1/fivek/expert1/2460.png,/home/iacv3_1/fivek/expert2/2460.png,/home/iacv3_1/fivek/expert3/2460.png,/home/iacv3_1/fivek/expert4/2460.png
2462,nature,mixed,unknown,unknown,NIKON D100 78mm F/9.0 1/320 ISO200 6.0MP,/home/iacv3_1/fivek/original/2461.png,/home/iacv3_1/fivek/expert0/2461.png,/home/iacv3_1/fivek/expert1/2461.png,/home/iacv3_1/fivek/expert2/2461.png,/home/iacv3_1/fivek/expert3/2461.png,/home/iacv3_1/fivek/expert4/2461.png
2463,person(s),artificial,indoors,unknown,Canon EOS 20D F/3.5 1/125 ISO400 8.2MP,/home/iacv3_1/fivek/original/2462.png,/home/iacv3_1/fivek/expert0/2462.png,/home/iacv3_1/fivek/expert1/2462.png,/home/iacv3_1/fivek/expert2/2462.png,/home/iacv3_1/fivek/expert3/2462.png,/home/iacv3_1/fivek/expert4/2462.png
2464,nature,sun or sky,outdoors,day,Canon EOS DIGITAL REBEL XSi F/5.6 1/640 ISO100 12.2MP,/home/iacv3_1/fivek/original/2463.png,/home/iacv3_1/fivek/expert0/2463.png,/home/iacv3_1/fivek/expert1/2463.png,/home/iacv3_1/fivek/expert2/2463.png,/home/iacv3_1/fivek/expert3/2463.png,/home/iacv3_1/fivek/expert4/2463.png
2465,nature,sun or sky,outdoors,day,Canon EOS 5D F/11.0 1/5 ISO250 12.7MP,/home/iacv3_1/fivek/original/2464.png,/home/iacv3_1/fivek/expert0/2464.png,/home/iacv3_1/fivek/expert1/2464.png,/home/iacv3_1/fivek/expert2/2464.png,/home/iacv3_1/fivek/expert3/2464.png,/home/iacv3_1/fivek/expert4/2464.png
2466,nature,sun or sky,outdoors,day,NIKON D70 30mm F/11.0 1/500 ISO200 6.0MP,/home/iacv3_1/fivek/original/2465.png,/home/iacv3_1/fivek/expert0/2465.png,/home/iacv3_1/fivek/expert1/2465.png,/home/iacv3_1/fivek/expert2/2465.png,/home/iacv3_1/fivek/expert3/2465.png,/home/iacv3_1/fivek/expert4/2465.png
2467,nature,sun or sky,outdoors,day,NIKON D70 30mm F/10.0 1/400 ISO200 6.0MP,/home/iacv3_1/fivek/original/2466.png,/home/iacv3_1/fivek/expert0/2466.png,/home/iacv3_1/fivek/expert1/2466.png,/home/iacv3_1/fivek/expert2/2466.png,/home/iacv3_1/fivek/expert3/2466.png,/home/iacv3_1/fivek/expert4/2466.png
2468,person(s),artificial,indoors,unknown,NIKON D700 50mm F/1.8 1/60 ISO1600 12.1MP,/home/iacv3_1/fivek/original/2467.png,/home/iacv3_1/fivek/expert0/2467.png,/home/iacv3_1/fivek/expert1/2467.png,/home/iacv3_1/fivek/expert2/2467.png,/home/iacv3_1/fivek/expert3/2467.png,/home/iacv3_1/fivek/expert4/2467.png
2469,man-made object,sun or sky,outdoors,day,M8 Digital Camera F/9.5 1/750 ISO640 10.3MP,/home/iacv3_1/fivek/original/2468.png,/home/iacv3_1/fivek/expert0/2468.png,/home/iacv3_1/fivek/expert1/2468.png,/home/iacv3_1/fivek/expert2/2468.png,/home/iacv3_1/fivek/expert3/2468.png,/home/iacv3_1/fivek/expert4/2468.png
2470,man-made object,sun or sky,outdoors,day,Canon PowerShot G9 F/4.0 1/500 ISO100 12.0MP,/home/iacv3_1/fivek/original/2469.png,/home/iacv3_1/fivek/expert0/2469.png,/home/iacv3_1/fivek/expert1/2469.png,/home/iacv3_1/fivek/expert2/2469.png,/home/iacv3_1/fivek/expert3/2469.png,/home/iacv3_1/fivek/expert4/2469.png
2471,man-made object,mixed,indoors,dawn or dusk,Canon EOS 5D F/2.8 1/500 ISO400 12.7MP,/home/iacv3_1/fivek/original/2470.png,/home/iacv3_1/fivek/expert0/2470.png,/home/iacv3_1/fivek/expert1/2470.png,/home/iacv3_1/fivek/expert2/2470.png,/home/iacv3_1/fivek/expert3/2470.png,/home/iacv3_1/fivek/expert4/2470.png
2472,person(s),sun or sky,outdoors,day,Canon EOS DIGITAL REBEL XSi F/2.8 1/100 ISO200 12.2MP,/home/iacv3_1/fivek/original/2471.png,/home/iacv3_1/fivek/expert0/2471.png,/home/iacv3_1/fivek/expert1/2471.png,/home/iacv3_1/fivek/expert2/2471.png,/home/iacv3_1/fivek/expert3/2471.png,/home/iacv3_1/fivek/expert4/2471.png
2473,nature,sun or sky,outdoors,day,DCS460D         FILE VERSION 3 1/30 ISO80 6.2MP,/home/iacv3_1/fivek/original/2472.png,/home/iacv3_1/fivek/expert0/2472.png,/home/iacv3_1/fivek/expert1/2472.png,/home/iacv3_1/fivek/expert2/2472.png,/home/iacv3_1/fivek/expert3/2472.png,/home/iacv3_1/fivek/expert4/2472.png
2474,man-made object,mixed,unknown,day,Canon EOS DIGITAL REBEL XSi F/2.8 1/400 ISO200 12.2MP,/home/iacv3_1/fivek/original/2473.png,/home/iacv3_1/fivek/expert0/2473.png,/home/iacv3_1/fivek/expert1/2473.png,/home/iacv3_1/fivek/expert2/2473.png,/home/iacv3_1/fivek/expert3/2473.png,/home/iacv3_1/fivek/expert4/2473.png
2475,person(s),artificial,indoors,unknown,NIKON D70s 75mm F/1.4 1/60 ISO200 6.0MP,/home/iacv3_1/fivek/original/2474.png,/home/iacv3_1/fivek/expert0/2474.png,/home/iacv3_1/fivek/expert1/2474.png,/home/iacv3_1/fivek/expert2/2474.png,/home/iacv3_1/fivek/expert3/2474.png,/home/iacv3_1/fivek/expert4/2474.png
2476,person(s),sun or sky,outdoors,day,NIKON D700 50mm F/14.0 1/800 ISO200 12.1MP,/home/iacv3_1/fivek/original/2475.png,/home/iacv3_1/fivek/expert0/2475.png,/home/iacv3_1/fivek/expert1/2475.png,/home/iacv3_1/fivek/expert2/2475.png,/home/iacv3_1/fivek/expert3/2475.png,/home/iacv3_1/fivek/expert4/2475.png
2477,person(s),sun or sky,outdoors,day,NIKON D700 145mm F/2.8 1/200 ISO200 12.1MP,/home/iacv3_1/fivek/original/2476.png,/home/iacv3_1/fivek/expert0/2476.png,/home/iacv3_1/fivek/expert1/2476.png,/home/iacv3_1/fivek/expert2/2476.png,/home/iacv3_1/fivek/expert3/2476.png,/home/iacv3_1/fivek/expert4/2476.png
2478,unknown,mixed,unknown,unknown,NIKON D70 36mm F/9.0 1/320 ISO200 6.0MP,/home/iacv3_1/fivek/original/2477.png,/home/iacv3_1/fivek/expert0/2477.png,/home/iacv3_1/fivek/expert1/2477.png,/home/iacv3_1/fivek/expert2/2477.png,/home/iacv3_1/fivek/expert3/2477.png,/home/iacv3_1/fivek/expert4/2477.png
2479,nature,mixed,unknown,unknown,NIKON D700 50mm F/5.0 1/100 ISO1250 12.1MP,/home/iacv3_1/fivek/original/2478.png,/home/iacv3_1/fivek/expert0/2478.png,/home/iacv3_1/fivek/expert1/2478.png,/home/iacv3_1/fivek/expert2/2478.png,/home/iacv3_1/fivek/expert3/2478.png,/home/iacv3_1/fivek/expert4/2478.png
2480,nature,sun or sky,outdoors,dawn or dusk,Canon EOS DIGITAL REBEL XTi F/8.0 1/160 ISO100 10.1MP,/home/iacv3_1/fivek/original/2479.png,/home/iacv3_1/fivek/expert0/2479.png,/home/iacv3_1/fivek/expert1/2479.png,/home/iacv3_1/fivek/expert2/2479.png,/home/iacv3_1/fivek/expert3/2479.png,/home/iacv3_1/fivek/expert4/2479.png
2481,person(s),artificial,outdoors,unknown,M8 Digital Camera F/9.5 1/8 ISO160 10.3MP,/home/iacv3_1/fivek/original/2480.png,/home/iacv3_1/fivek/expert0/2480.png,/home/iacv3_1/fivek/expert1/2480.png,/home/iacv3_1/fivek/expert2/2480.png,/home/iacv3_1/fivek/expert3/2480.png,/home/iacv3_1/fivek/expert4/2480.png
2482,person(s),sun or sky,outdoors,day,Canon EOS DIGITAL REBEL XTi F/11.0 1/200 ISO400 10.1MP,/home/iacv3_1/fivek/original/2481.png,/home/iacv3_1/fivek/expert0/2481.png,/home/iacv3_1/fivek/expert1/2481.png,/home/iacv3_1/fivek/expert2/2481.png,/home/iacv3_1/fivek/expert3/2481.png,/home/iacv3_1/fivek/expert4/2481.png
2483,unknown,mixed,indoors,unknown,Canon EOS 30D F/5.6 1/60 ISO1600 8.2MP,/home/iacv3_1/fivek/original/2482.png,/home/iacv3_1/fivek/expert0/2482.png,/home/iacv3_1/fivek/expert1/2482.png,/home/iacv3_1/fivek/expert2/2482.png,/home/iacv3_1/fivek/expert3/2482.png,/home/iacv3_1/fivek/expert4/2482.png
2484,unknown,mixed,indoors,unknown,NIKON D700 62mm F/2.8 1/20 ISO1600 12.1MP,/home/iacv3_1/fivek/original/2483.png,/home/iacv3_1/fivek/expert0/2483.png,/home/iacv3_1/fivek/expert1/2483.png,/home/iacv3_1/fivek/expert2/2483.png,/home/iacv3_1/fivek/expert3/2483.png,/home/iacv3_1/fivek/expert4/2483.png
2485,nature,sun or sky,outdoors,day,NIKON D700 50mm F/5.0 1/100 ISO1250 12.1MP,/home/iacv3_1/fivek/original/2484.png,/home/iacv3_1/fivek/expert0/2484.png,/home/iacv3_1/fivek/expert1/2484.png,/home/iacv3_1/fivek/expert2/2484.png,/home/iacv3_1/fivek/expert3/2484.png,/home/iacv3_1/fivek/expert4/2484.png
2486,man-made object,artificial,indoors,unknown,NIKON D70s 30mm F/11.0 1/125 ISO200 6.0MP,/home/iacv3_1/fivek/original/2485.png,/home/iacv3_1/fivek/expert0/2485.png,/home/iacv3_1/fivek/expert1/2485.png,/home/iacv3_1/fivek/expert2/2485.png,/home/iacv3_1/fivek/expert3/2485.png,/home/iacv3_1/fivek/expert4/2485.png
2487,man-made object,sun or sky,outdoors,day,D-LUX 3 F/4.0 1/100 ISO200 8.5MP,/home/iacv3_1/fivek/original/2486.png,/home/iacv3_1/fivek/expert0/2486.png,/home/iacv3_1/fivek/expert1/2486.png,/home/iacv3_1/fivek/expert2/2486.png,/home/iacv3_1/fivek/expert3/2486.png,/home/iacv3_1/fivek/expert4/2486.png
2488,nature,sun or sky,outdoors,unknown,Canon EOS DIGITAL REBEL XSi F/2.8 1/13 ISO100 12.2MP,/home/iacv3_1/fivek/original/2487.png,/home/iacv3_1/fivek/expert0/2487.png,/home/iacv3_1/fivek/expert1/2487.png,/home/iacv3_1/fivek/expert2/2487.png,/home/iacv3_1/fivek/expert3/2487.png,/home/iacv3_1/fivek/expert4/2487.png
2489,animal(s),sun or sky,outdoors,day,Canon EOS 20D F/7.1 1/400 ISO100 8.2MP,/home/iacv3_1/fivek/original/2488.png,/home/iacv3_1/fivek/expert0/2488.png,/home/iacv3_1/fivek/expert1/2488.png,/home/iacv3_1/fivek/expert2/2488.png,/home/iacv3_1/fivek/expert3/2488.png,/home/iacv3_1/fivek/expert4/2488.png
2490,person(s),artificial,indoors,unknown,Canon EOS DIGITAL REBEL F/4.0 1/60 ISO400 6.3MP,/home/iacv3_1/fivek/original/2489.png,/home/iacv3_1/fivek/expert0/2489.png,/home/iacv3_1/fivek/expert1/2489.png,/home/iacv3_1/fivek/expert2/2489.png,/home/iacv3_1/fivek/expert3/2489.png,/home/iacv3_1/fivek/expert4/2489.png
2491,nature,sun or sky,outdoors,day,NIKON D700 50mm F/5.6 1/125 ISO1250 12.1MP,/home/iacv3_1/fivek/original/2490.png,/home/iacv3_1/fivek/expert0/2490.png,/home/iacv3_1/fivek/expert1/2490.png,/home/iacv3_1/fivek/expert2/2490.png,/home/iacv3_1/fivek/expert3/2490.png,/home/iacv3_1/fivek/expert4/2490.png
2492,man-made object,sun or sky,outdoors,day,NIKON D700 24mm F/5.0 1/2000 ISO400 12.1MP,/home/iacv3_1/fivek/original/2491.png,/home/iacv3_1/fivek/expert0/2491.png,/home/iacv3_1/fivek/expert1/2491.png,/home/iacv3_1/fivek/expert2/2491.png,/home/iacv3_1/fivek/expert3/2491.png,/home/iacv3_1/fivek/expert4/2491.png
